body_noFunctionWords,url_noIntLinks,body_richness,url_noLinks,url_linkText,send_noCharacters,body_noCharacters,subj_reply,send_noWords,url_nonModalHereLinks,url_noIpAddresses,body_html,url_atSymbol,body_noWords,subj_richness,url_maxNoPeriods,url_noDomains,url_ipAddress,body_verifyYourAccount,body_suspension,url_noExtLinks,url_ports,subj_verify,body_forms,script_scripts,subj_bank,subj_noWords,url_noPorts,subj_forward,subj_debit,body_noDistinctWords,script_nonModalJsLoads,script_popups,send_diffSenderReplyTo,script_javaScript,script_statusChange,label
6,1,0.148684210526,3,True,46,2280,False,3,False,0,True,False,339,0.1875,2,3,False,False,False,2,False,False,False,False,False,3,0,False,False,171,False,False,False,False,False,P
2,2,0.0890410958904,4,True,41,292,False,2,False,0,True,False,26,0.192307692308,1,3,False,False,False,2,False,False,False,False,False,5,0,False,False,19,False,False,False,False,False,P
7,0,0.103964401294,4,True,59,2472,False,2,True,0,True,False,257,0.2,3,5,False,True,False,4,False,False,False,False,False,1,0,False,False,151,False,False,False,False,False,P
0,0,0.0130335067405,0,False,41,17877,False,4,False,0,False,False,233,0.191489361702,0,2,False,False,False,0,False,False,False,False,False,9,0,False,False,229,False,False,False,False,False,P
8,0,0.0856192851205,1,True,23,4812,False,2,False,0,True,False,412,0.142857142857,1,3,False,False,False,1,False,False,False,False,False,4,0,False,False,182,False,False,True,False,False,P
14,5,0.106365540479,18,True,32,10981,False,2,False,0,True,False,1168,0.133333333333,4,9,False,False,False,13,False,False,False,False,False,4,0,False,False,410,False,False,False,False,False,P
16,1,0.133343332833,4,False,31,6667,False,2,False,0,True,False,889,0.117647058824,2,4,False,False,False,3,False,False,False,False,False,2,0,False,False,410,False,False,False,False,False,P
0,0,0.0130315868504,0,False,32,18647,False,2,False,0,False,False,243,0.142857142857,0,2,False,False,False,0,False,False,False,False,False,6,0,False,False,243,False,False,False,False,False,P
0,0,0.0129885753636,0,False,36,241058,False,4,False,0,False,False,3131,0.185185185185,0,2,False,False,False,0,False,False,False,False,False,5,0,False,False,3131,False,False,False,False,False,P
7,0,0.105339105339,1,True,36,4158,False,2,True,0,True,False,438,0.15625,2,2,False,False,False,1,False,False,False,False,False,5,0,False,False,131,False,False,False,False,False,P
16,14,0.0179449004598,50,True,49,151798,False,1,False,0,True,True,2724,0.217391304348,4,14,False,False,False,36,False,False,False,False,False,5,0,False,False,2327,False,False,False,False,False,P
0,0,0.013003289989,0,False,13,6383,False,2,False,0,False,False,83,0.176470588235,0,1,False,False,False,0,False,False,False,False,False,6,0,False,False,82,False,False,False,False,False,P
121,2,0.0275045484528,9,False,35,275918,False,3,False,0,True,False,7589,0.228571428571,3,8,False,False,False,7,False,False,False,True,False,8,0,False,False,6172,False,True,True,False,False,P
6,1,0.106469393676,4,False,30,3447,False,3,False,1,True,False,367,0.105263157895,3,5,True,False,False,3,False,False,False,False,False,2,0,False,False,168,False,False,False,False,False,P
37,7,0.0850916903246,28,True,24,13033,False,2,False,0,True,False,1109,0.21875,2,7,False,False,False,21,False,False,False,False,False,7,0,False,False,517,False,False,False,False,False,P
43,7,0.113009592326,20,True,32,20016,False,3,True,0,True,False,2262,0.181818181818,3,6,False,False,False,13,False,False,False,False,False,2,0,False,False,512,False,False,False,False,False,P
3,1,0.104555808656,2,False,49,4390,False,3,False,0,True,False,459,0.21875,3,3,False,False,False,1,False,False,False,False,False,7,0,False,False,236,False,False,False,False,False,P
19,1,0.0698260650366,3,False,27,3967,False,2,False,0,True,False,277,0.2,3,4,False,False,False,2,False,False,False,False,False,9,0,False,False,175,False,False,False,False,False,P
5,1,0.0710871241326,2,False,41,6485,False,2,False,0,True,True,461,0.119047619048,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,289,False,False,False,False,False,P
11,10,0.0848954578226,27,False,32,11096,False,2,False,0,True,False,942,0.138888888889,3,7,False,False,False,17,False,False,False,False,False,5,0,False,False,481,False,False,False,False,False,P
6,1,0.113908872902,2,False,29,834,False,2,False,0,True,False,95,0.333333333333,1,3,False,False,False,1,False,False,False,False,False,3,0,False,False,65,False,False,True,False,False,P
8,0,0.0856192851205,1,True,23,4812,False,2,False,0,True,False,412,0.142857142857,1,3,False,False,False,1,False,False,False,False,False,4,0,False,False,182,False,False,True,False,False,P
0,0,0.0129887950307,0,False,39,298796,False,4,False,0,False,False,3881,0.185185185185,0,2,False,False,False,0,False,False,False,False,False,5,0,False,False,3879,False,False,False,False,False,P
0,1,0.124064171123,2,False,43,935,False,3,False,0,True,False,116,0.0909090909091,3,3,False,False,True,1,False,False,False,False,False,1,0,False,False,74,False,False,False,False,False,P
14,0,0.102941176471,1,False,38,3536,False,2,False,0,True,False,364,0.2,1,3,False,False,False,1,False,False,False,False,False,5,0,False,False,229,False,False,False,False,False,P
15,5,0.106276226966,18,True,32,10962,False,2,False,0,True,False,1165,0.135135135135,4,9,False,False,False,13,False,False,False,False,False,5,0,False,False,394,False,False,False,False,False,P
30,13,0.0828223892405,35,False,41,20224,False,2,False,0,True,False,1675,0.153846153846,3,10,False,True,False,22,False,False,True,True,False,8,0,False,False,793,True,False,False,False,False,P
10,2,0.109180035651,2,True,37,8976,False,3,False,0,True,True,980,0.12,1,2,False,False,False,0,False,False,False,False,False,3,0,False,False,331,False,False,False,False,False,P
14,1,0.126148028093,3,False,35,3702,True,3,False,0,True,False,467,0.208333333333,2,3,False,False,False,2,False,False,False,False,False,5,0,False,False,215,False,False,False,False,False,P
7,2,0.0851671906259,4,True,26,3499,False,2,False,0,True,False,298,0.204545454545,3,4,False,False,False,2,False,False,False,False,False,9,0,False,False,175,False,False,False,False,False,P
0,0,0.0132084372262,0,False,31,29678,False,2,False,0,True,False,392,0.216216216216,0,2,False,False,False,0,False,False,False,False,False,8,0,False,False,390,False,False,False,False,False,P
6,19,0.0892535971223,37,False,35,4448,False,3,False,0,True,False,397,0.2,2,7,False,False,False,18,False,False,False,False,False,9,0,False,False,244,False,False,False,False,False,P
4,2,0.13159567705,4,False,28,1573,False,2,False,1,True,False,207,0.2,3,4,True,False,False,2,False,False,False,False,False,4,0,False,False,124,False,False,False,False,False,P
2,1,0.0876271742698,2,True,47,3047,False,3,True,0,True,False,267,0.176470588235,2,3,False,False,False,1,False,False,False,False,False,3,0,False,False,170,False,False,False,False,False,P
31,2,0.0466899314091,22,False,26,116342,False,2,False,0,True,False,5432,0.2,3,13,False,False,False,20,False,False,True,True,False,4,0,False,False,3385,False,False,False,False,False,P
15,9,0.0599698738467,17,False,38,10622,False,1,False,0,True,True,637,0.181818181818,4,4,False,False,False,8,True,False,False,False,False,6,2,False,False,377,False,False,False,False,False,P
12,2,0.154929577465,4,True,23,1136,False,2,True,0,True,False,176,0.122448979592,2,3,False,False,False,2,False,False,False,False,False,6,0,False,True,86,False,False,False,False,False,P
6,0,0.094064191802,8,False,27,10344,False,2,False,0,True,False,973,0.180327868852,3,5,False,False,False,8,False,False,False,False,False,11,0,False,False,351,False,False,False,False,False,P
0,0,0.0136999349134,0,False,32,125986,False,2,False,0,False,False,1726,0.179487179487,0,2,False,False,False,0,False,False,False,False,False,7,0,False,False,1726,False,False,False,False,False,P
0,0,0.0137128745045,0,False,32,30774,False,2,False,0,False,False,422,0.173913043478,0,2,False,False,False,0,False,False,False,False,False,4,0,False,False,422,False,False,False,False,False,P
2,1,0.0969387755102,2,True,30,588,False,3,True,0,True,False,57,0.136363636364,2,3,False,False,False,1,False,False,False,False,False,3,0,False,False,44,False,False,False,False,False,P
8,8,0.0736549737681,9,False,35,9721,False,2,False,0,True,False,716,0.117647058824,1,2,False,False,False,1,False,False,False,False,False,2,0,False,False,341,False,False,False,False,False,P
0,0,0.0138244361512,0,False,40,30815,False,2,False,0,False,False,426,0.122448979592,0,2,False,False,False,0,False,False,False,False,False,6,0,False,False,426,False,False,False,False,False,P
9,1,0.106112054329,2,True,49,2356,False,3,False,0,True,False,250,0.1,2,3,False,True,False,1,False,False,False,False,False,2,0,False,False,127,False,False,False,False,False,P
9,1,0.106337728626,2,True,49,2351,False,3,False,0,True,False,250,0.1,2,3,False,True,False,1,False,False,False,False,False,2,0,False,False,127,False,False,False,False,False,P
9,1,0.142549757934,3,False,40,1859,False,3,False,0,True,False,265,0.147058823529,2,3,False,False,False,2,False,False,False,False,False,5,0,False,False,136,False,False,False,False,False,P
0,0,0.0157544258567,1,False,36,6157,False,3,False,0,True,False,97,0.2,1,3,False,False,False,1,False,False,False,False,False,4,0,False,False,95,False,False,False,False,False,P
6,1,0.10067114094,3,True,40,745,False,3,False,0,True,False,75,0.157894736842,2,4,False,False,False,2,False,False,False,False,False,3,0,False,False,57,False,False,False,False,False,P
4,1,0.104693140794,3,False,41,831,False,3,False,0,True,False,87,0.142857142857,4,3,False,False,False,2,False,False,False,False,False,3,0,False,False,67,False,False,False,False,False,P
9,1,0.142549757934,3,False,40,1859,False,3,False,0,True,False,265,0.142857142857,2,3,False,False,False,2,False,False,False,False,False,3,0,False,False,136,False,False,False,False,False,P
13,10,0.0721953669408,22,False,32,15929,False,2,False,0,True,True,1150,0.134615384615,4,9,False,False,False,12,False,False,False,False,False,7,0,False,False,569,False,False,False,False,False,P
7,0,0.133779264214,2,False,39,897,False,4,False,0,True,False,120,0.133333333333,3,3,False,False,False,2,False,False,False,False,False,2,0,False,False,89,False,False,False,False,False,P
14,3,0.100273857173,8,True,37,4747,False,3,True,0,True,False,476,0.157894736842,3,5,False,True,False,5,False,False,False,False,True,3,0,False,False,163,False,False,True,False,False,P
0,0,0.0131902526269,0,False,37,31311,False,3,False,0,True,False,413,0.179487179487,0,2,False,False,False,0,False,False,False,False,False,7,0,False,False,411,False,False,False,False,False,P
7,2,0.140274314214,5,False,36,1604,False,3,False,1,True,False,225,0.24,4,3,True,False,False,3,True,False,False,False,False,6,1,False,False,114,False,False,False,False,False,P
3,1,0.0936106983655,4,True,31,1346,False,2,False,0,True,False,126,0.153846153846,2,5,False,False,False,3,False,False,False,False,False,2,0,False,False,90,False,False,False,False,False,P
0,0,0.0130315868504,0,False,30,18647,False,2,False,0,False,False,243,0.142857142857,0,2,False,False,False,0,False,False,False,False,False,6,0,False,False,243,False,False,False,False,False,P
14,5,0.106365540479,18,True,32,10981,False,2,False,0,True,False,1168,0.133333333333,4,9,False,False,False,13,False,False,False,False,False,4,0,False,False,410,False,False,False,False,False,P
9,1,0.106112054329,2,True,49,2356,False,3,False,0,True,False,250,0.1,2,3,False,True,False,1,False,False,False,False,False,2,0,False,False,128,False,False,False,False,False,P
0,0,0.0639515314709,3,False,24,2971,False,2,False,0,True,False,190,0.25,2,5,False,False,False,3,False,False,False,False,False,1,0,False,False,114,False,False,False,False,False,P
20,10,0.104998677599,33,True,32,11343,False,2,False,0,True,True,1191,0.127272727273,4,8,False,False,True,23,False,False,False,False,False,7,0,False,False,465,False,False,False,False,False,P
12,5,0.105063408313,18,True,32,10803,False,2,False,0,True,False,1135,0.172413793103,4,9,False,False,False,13,False,False,False,False,False,5,0,False,False,386,False,False,False,False,False,P
4,2,0.103603603604,5,True,29,888,False,2,True,0,True,False,92,0.172413793103,3,5,False,False,False,3,False,False,False,False,False,5,0,False,False,63,False,False,False,False,False,P
10,14,0.047672651545,28,False,32,17767,False,2,False,0,True,True,847,0.102040816327,4,10,False,False,False,14,False,False,False,False,False,5,0,False,False,498,False,False,False,False,False,P
19,0,0.190812720848,1,False,20,849,False,1,False,0,False,False,162,0.166666666667,2,3,False,False,False,1,False,False,False,False,False,2,0,False,False,118,False,False,False,False,False,P
0,0,0.0136992614612,0,False,32,173586,False,2,False,0,False,False,2378,0.125,0,2,False,False,False,0,False,False,False,False,False,7,0,False,False,2378,False,False,False,False,False,P
0,0,0.0991150442478,2,False,41,1130,False,2,False,0,True,False,112,0.137254901961,2,4,False,False,False,2,False,False,False,False,False,7,0,False,False,73,False,False,True,False,False,P
24,10,0.0774336283186,29,True,24,12656,False,2,True,0,True,False,980,0.15,2,10,False,False,False,19,False,False,False,False,False,6,0,False,False,481,False,False,False,False,False,P
0,1,0.108768035516,2,True,26,901,False,4,False,0,True,False,98,0.230769230769,2,2,False,False,False,1,False,False,False,False,False,3,0,False,False,84,False,False,False,False,False,P
0,1,0.12009569378,2,False,43,2090,True,4,False,0,True,False,251,0.173913043478,3,3,False,False,False,1,False,False,False,False,False,4,0,False,False,157,False,False,True,False,False,P
15,1,0.101573033708,4,True,37,2225,False,3,False,0,True,False,226,0.162162162162,3,4,False,True,False,3,False,True,False,False,False,12,0,False,False,150,False,False,False,False,False,P
6,1,0.0876671619614,3,True,46,673,False,3,False,0,True,False,59,0.217391304348,2,3,False,False,False,2,False,False,False,False,False,5,0,False,False,49,False,False,False,False,False,P
0,0,0.0131835303286,0,False,32,30796,False,2,False,0,False,False,406,0.14,0,2,False,False,False,0,False,False,False,False,False,7,0,False,False,406,False,False,False,False,False,P
9,8,0.110618939303,9,False,40,8353,False,2,False,0,True,False,924,0.105263157895,2,3,False,False,False,1,False,False,False,False,False,2,0,False,False,363,False,False,False,False,False,P
5,1,0.0887656033287,11,True,8,7210,False,1,True,0,True,True,640,0.228571428571,3,6,False,False,False,10,False,False,False,False,False,8,0,False,False,242,False,False,True,False,False,P
6,10,0.0779045204901,21,False,32,11835,False,2,False,0,True,True,922,0.127659574468,4,7,False,False,False,11,False,False,False,False,False,6,0,False,False,437,False,False,False,False,False,P
11,1,0.0841185540517,2,False,43,5837,False,3,False,0,True,False,491,0.125,0,3,False,False,False,1,False,False,False,False,False,5,0,False,False,251,False,False,False,False,False,P
0,0,0.0137045198044,0,False,32,130249,False,2,False,0,False,False,1785,0.137931034483,0,2,False,False,False,0,False,False,False,False,False,4,0,False,False,1769,False,False,False,False,False,P
0,0,0.0908084163898,1,True,41,903,False,5,False,0,True,False,82,0.0869565217391,2,3,False,False,False,1,False,False,False,False,False,2,0,False,False,70,False,False,False,False,False,P
2,1,0.0556549393759,4,False,34,5031,True,2,False,0,True,False,280,0.222222222222,3,5,False,False,False,3,False,False,False,False,False,6,0,False,False,161,False,False,False,False,False,P
19,14,0.0637149730187,51,True,30,15381,False,2,False,0,True,True,980,0.184210526316,4,18,False,False,False,37,False,False,False,False,False,7,0,False,False,490,False,False,False,False,False,P
6,0,0.0947235202492,8,False,41,10272,False,3,False,0,True,False,973,0.180327868852,3,5,False,False,False,8,False,False,False,False,False,11,0,False,False,351,False,False,False,False,False,P
16,2,0.100812366016,7,False,40,17726,False,3,False,0,True,False,1787,0.1,3,4,False,True,False,5,False,False,False,False,False,1,0,False,False,456,False,False,True,False,False,P
0,1,0.0396825396825,2,False,37,2772,False,3,False,0,True,False,110,0.214285714286,2,3,False,False,False,1,False,False,False,False,False,3,0,False,False,86,False,False,False,False,False,P
11,9,0.0232942940614,29,False,32,116037,False,2,False,0,True,True,2703,0.21568627451,4,13,False,False,False,20,False,False,False,False,True,11,0,False,False,1826,False,False,False,False,False,P
0,0,0.0150753768844,0,False,31,398,False,1,False,0,False,False,6,0.117647058824,0,1,False,False,False,0,False,False,False,False,False,6,0,False,False,6,False,False,False,False,False,P
2,1,0.0798783858485,2,True,35,3618,False,3,False,0,True,False,289,0.162162162162,0,2,False,False,False,1,False,False,False,False,False,6,0,False,False,164,False,False,False,False,False,P
0,0,0.0129920875256,0,False,35,40948,False,2,False,0,False,False,532,0.2,0,2,False,False,False,0,False,False,False,False,False,7,0,False,False,532,False,False,False,False,False,P
13,10,0.073478476002,22,False,32,16168,False,2,False,0,True,True,1188,0.14,4,9,False,False,False,12,False,False,False,False,False,7,0,False,False,593,False,False,False,False,False,P
1,0,0.0810810810811,3,True,37,1591,False,2,False,0,True,False,129,0.28,3,5,False,False,False,3,False,False,False,False,False,7,0,False,False,109,False,False,True,False,False,P
0,1,0.0553713527851,2,False,36,3016,False,2,False,0,True,False,167,0.12,0,3,False,False,False,1,False,False,False,False,False,3,0,False,False,132,False,False,False,False,False,P
6,3,0.0688160390138,8,False,30,7382,False,2,False,0,True,False,508,0.105263157895,4,6,False,False,False,5,False,False,False,False,False,2,0,False,False,279,False,False,False,False,False,P
0,4,0.0296568844756,8,False,39,22558,False,3,False,0,True,False,669,0.181818181818,3,4,False,False,False,4,False,False,False,False,False,2,0,False,False,480,False,False,False,False,False,P
11,1,0.115883539925,2,True,40,6938,False,1,False,0,True,False,804,0.148148148148,2,3,False,False,False,1,False,False,False,False,False,4,0,False,False,353,False,False,False,False,False,P
12,0,0.0692543411645,5,True,60,4895,False,2,True,0,True,False,339,0.178571428571,7,4,False,False,False,5,False,False,False,False,True,5,0,False,False,243,False,False,True,False,False,P
13,17,0.0854411510127,105,False,47,51989,True,2,False,0,True,False,4442,0.176470588235,3,7,False,False,False,88,False,False,False,False,False,3,0,False,False,809,False,False,True,False,False,P
0,7,0.0130007187997,7,False,56,240679,False,2,False,0,True,False,3129,0.176470588235,0,2,False,False,False,0,False,False,False,False,False,3,0,False,False,3129,False,False,False,False,False,P
2,1,0.107362958158,2,False,32,3083,False,4,False,0,True,False,331,0.142857142857,0,3,False,False,False,1,False,False,False,False,False,4,0,False,False,157,False,False,False,False,False,P
8,1,0.0905134899913,2,False,43,1149,False,3,False,0,True,False,104,0.181818181818,2,3,False,False,False,1,False,False,False,False,False,4,0,False,False,62,False,False,False,False,False,P
11,0,0.084742180896,8,False,38,4732,False,4,False,0,True,False,401,0.2,2,5,False,True,False,8,False,False,False,False,False,5,0,False,False,208,False,False,False,False,False,P
0,1,0.0413589364845,2,False,29,2031,False,2,False,0,True,False,84,0.12,3,3,False,False,False,1,False,False,False,False,False,6,0,False,False,68,False,False,False,False,False,P
5,10,0.038445229682,19,False,32,21225,False,2,False,0,True,False,816,0.125,2,5,False,False,False,9,False,False,False,False,False,5,0,False,False,618,False,False,False,False,False,P
10,1,0.156598240469,3,True,35,1705,False,3,False,0,True,False,267,0.181818181818,2,3,False,False,False,2,False,False,False,False,False,4,0,False,False,136,False,False,False,False,False,P
0,1,0.153920619555,7,False,29,1033,False,2,False,0,True,False,159,0.2,3,3,False,False,False,6,False,False,False,False,False,6,0,False,False,65,False,False,False,False,False,P
1,0,0.0170440710981,0,False,29,65712,False,2,False,0,False,False,1120,0.0833333333333,0,1,False,False,False,0,False,False,False,False,False,1,0,False,False,1100,False,False,False,False,False,P
8,1,0.0851581508516,3,False,55,822,False,5,False,0,True,False,70,0.142857142857,0,3,False,False,False,2,False,False,False,False,False,3,0,False,False,53,False,False,False,False,False,P
0,0,0.0137829403606,0,False,32,57680,False,2,False,0,False,False,795,0.142857142857,0,2,False,False,False,0,False,False,False,False,False,6,0,False,False,793,False,False,False,False,False,P
6,1,0.0805138411435,2,True,47,5527,False,3,False,0,True,False,445,0.214285714286,1,3,False,False,True,1,False,False,False,False,False,6,0,False,False,203,False,False,False,False,False,P
0,1,0.0892994611239,2,False,31,2598,False,2,False,0,True,True,232,0.09375,3,3,False,False,False,1,False,False,False,False,False,3,0,False,False,152,False,False,False,False,False,P
0,0,0.0130928288605,0,False,45,56825,True,3,False,0,True,False,744,0.222222222222,0,1,False,False,False,0,False,False,False,False,False,6,0,False,False,742,False,False,False,False,False,P
16,1,0.0936695133523,1,True,41,7377,False,2,False,0,True,False,691,0.166666666667,0,2,False,True,False,0,False,False,False,False,False,6,0,False,False,260,False,False,False,False,False,P
1,0,0.0137021661038,0,False,45,139467,False,1,False,0,False,False,1911,0.142857142857,0,2,False,False,False,0,False,False,False,False,True,8,0,False,False,1895,False,False,False,False,False,P
2,0,0.01666099966,3,False,33,17646,False,1,False,0,True,False,294,0.125,3,5,False,False,True,3,False,False,False,False,False,2,0,False,False,112,False,False,False,False,False,P
12,1,0.144845585037,3,False,41,2299,False,3,False,0,True,False,333,0.130434782609,2,3,False,False,False,2,False,False,False,False,False,3,0,False,False,170,False,False,False,False,False,P
4,11,0.0741963509991,23,False,68,11510,False,1,False,0,True,True,854,0.157894736842,4,8,False,False,False,12,False,False,False,False,False,6,0,False,False,403,False,False,False,False,False,P
7,10,0.075204359673,22,False,32,11010,False,2,False,0,True,True,828,0.14,4,8,False,False,False,12,False,False,False,False,False,7,0,False,False,392,False,False,False,False,False,P
1,1,0.104697986577,3,True,29,745,False,1,False,0,True,False,78,0.12,3,4,False,False,True,2,False,False,False,False,False,6,0,False,False,68,False,False,False,False,False,P
6,1,0.156112852665,5,True,40,1595,False,3,False,0,True,False,249,0.181818181818,2,4,False,False,False,4,False,False,False,False,False,4,0,False,False,134,False,False,False,False,False,P
9,3,0.0821917808219,8,True,49,6789,False,3,False,0,True,False,558,0.166666666667,2,6,False,False,False,5,False,False,False,False,False,1,0,False,False,303,False,False,False,False,False,P
2,1,0.181364392679,2,True,39,601,False,3,True,0,True,False,109,0.25,2,3,False,False,False,1,False,False,False,False,False,1,0,False,False,52,False,False,False,False,False,P
18,9,0.0774928321121,28,True,25,12556,False,2,False,0,True,False,973,0.15625,3,10,False,False,False,19,False,False,False,False,False,5,0,False,False,482,False,False,False,False,False,P
8,0,0.144674085851,2,False,41,1258,False,3,False,0,True,False,182,0.214285714286,2,3,False,False,False,2,False,False,False,False,False,3,0,False,False,107,False,False,False,False,False,P
12,2,0.105729956821,2,True,45,8569,False,3,True,0,True,False,906,0.1,0,2,False,False,False,0,False,False,False,False,False,2,0,False,False,328,False,False,False,False,False,P
11,11,0.0896844769912,23,False,32,11061,False,2,False,0,True,False,992,0.176470588235,3,7,False,False,False,12,False,False,False,False,False,6,0,False,False,484,False,False,False,False,False,P
9,1,0.107188430455,2,True,45,2351,False,3,False,0,True,False,252,0.0769230769231,2,3,False,True,False,1,False,False,False,False,False,1,0,False,False,119,False,False,False,False,False,P
7,0,0.124219292158,0,False,45,2882,False,3,False,0,True,False,358,0.181818181818,0,2,False,False,False,0,False,False,False,False,False,4,0,False,False,156,False,False,False,False,False,P
12,2,0.0864548996104,4,False,59,13348,False,4,False,0,True,False,1154,0.190476190476,3,4,False,False,False,2,False,False,False,False,False,4,0,False,False,458,False,False,True,False,False,P
4,2,0.115951313261,6,True,19,6244,False,1,False,0,True,False,724,0.166666666667,2,4,False,False,False,4,False,False,False,False,False,3,0,False,False,125,False,False,True,False,False,P
0,0,0.013007387261,0,False,54,282378,False,2,False,0,True,False,3673,0.138888888889,0,2,False,False,False,0,False,False,False,False,False,5,0,False,False,3662,False,False,False,False,False,P
13,2,0.0220020425349,12,False,49,55813,False,3,False,0,True,True,1228,0.130434782609,6,5,False,False,False,10,False,False,False,False,False,3,0,False,False,1089,False,False,False,False,False,P
0,0,0.0130607609313,0,False,6,3522,False,1,False,0,False,False,46,0.172413793103,0,1,False,False,False,0,False,True,False,False,False,5,0,False,False,46,False,False,False,False,False,P
0,0,0.0137998515419,0,False,32,59276,False,2,False,0,False,False,818,0.132075471698,0,2,False,False,False,0,False,False,False,False,False,7,0,False,False,818,False,False,False,False,False,P
4,2,0.114064914992,6,False,35,3235,False,2,False,0,True,True,369,0.166666666667,2,4,False,False,False,4,False,False,False,False,False,7,0,False,False,174,False,False,False,False,False,P
8,1,0.10236949278,2,True,40,5402,False,3,False,0,True,False,553,0.117647058824,2,3,False,False,False,1,False,False,False,False,False,2,0,False,False,242,False,False,False,False,False,P
7,2,0.123326959847,4,True,27,3138,False,2,True,0,True,False,387,0.142857142857,1,3,False,False,False,2,False,False,False,False,False,5,0,False,False,150,False,False,False,False,False,P
6,1,0.0896637608966,3,True,45,803,False,4,False,0,True,True,72,0.181818181818,2,3,False,False,False,2,False,False,False,False,False,4,0,False,False,57,False,False,False,False,False,P
0,0,0.0137043028146,0,False,45,154550,False,2,False,0,False,False,2118,0.134615384615,0,2,False,False,False,0,False,False,False,False,False,7,0,False,False,2118,False,False,False,False,False,P
7,1,0.023320952323,3,False,32,16423,False,2,False,0,True,False,383,0.14,2,4,False,False,False,2,False,False,False,False,False,7,0,False,False,329,False,False,False,False,False,P
14,3,0.107332870692,6,False,31,4323,False,3,False,0,True,False,464,0.133333333333,3,3,False,False,False,3,False,False,False,False,False,2,0,False,False,226,False,False,False,False,False,P
31,7,0.0833027522936,30,False,32,13625,False,2,False,0,True,False,1135,0.235294117647,3,8,False,False,False,23,False,False,False,False,False,4,0,False,False,547,False,False,False,False,False,P
7,0,0.015588223149,0,False,22,48434,False,2,False,0,True,False,755,0.111111111111,0,2,False,False,False,0,False,False,False,False,False,3,0,False,False,717,False,False,False,False,False,P
4,0,0.0612416107383,1,False,7,3576,False,1,False,0,True,False,219,0.130434782609,1,2,False,False,False,1,False,False,False,False,False,3,0,False,False,169,False,False,False,False,False,P
43,8,0.0967517401392,31,False,46,12930,False,2,False,0,True,False,1251,0.136363636364,4,7,False,False,False,23,False,False,False,False,False,6,0,False,False,511,False,False,False,False,False,P
6,1,0.119427269769,2,True,36,3073,False,2,False,0,True,False,367,0.125,0,3,False,False,False,1,False,False,False,False,False,4,0,False,False,183,False,False,False,False,False,P
104,151,0.074230433476,331,False,28,69877,False,2,False,0,True,False,5187,0.1,4,19,False,False,False,180,False,False,True,True,False,3,0,False,False,2094,True,True,False,False,False,P
0,1,0.153920619555,7,False,29,1033,False,2,False,0,True,False,159,0.2,3,3,False,False,False,6,False,False,False,False,False,6,0,False,False,65,False,False,False,False,False,P
11,1,0.133184107443,4,False,40,1787,False,3,False,0,True,False,238,0.2,3,5,False,False,True,3,False,False,False,False,False,4,0,False,False,133,False,False,True,False,False,P
1,1,0.112081513828,7,False,30,6183,True,2,False,0,True,False,693,0.192307692308,3,4,False,False,False,6,False,False,True,False,False,5,0,False,False,326,False,False,False,False,False,P
2,1,0.0900998436184,8,False,35,8313,False,3,False,0,True,False,749,0.1,3,6,False,False,False,7,False,False,False,False,False,3,0,False,False,334,False,False,False,False,False,P
13,1,0.136690647482,4,True,35,2085,False,3,False,0,True,False,285,0.12,2,3,False,False,False,3,False,False,False,False,False,3,0,False,False,153,False,False,False,False,False,P
5,1,0.137931034483,3,True,42,1769,False,2,False,0,True,False,244,0.181818181818,2,3,False,False,False,2,False,False,False,False,False,4,0,False,False,133,False,False,False,False,False,P
16,2,0.122215282115,5,False,31,4803,False,2,False,0,True,False,587,0.0833333333333,2,4,False,True,False,3,False,False,False,False,False,1,0,False,False,249,False,False,False,False,False,P
4,1,0.114285714286,2,False,21,3290,False,4,False,0,True,False,376,0.134615384615,2,2,False,False,False,1,False,False,False,False,False,7,0,False,False,152,False,False,False,False,False,P
1,0,0.0139462809917,0,False,41,164560,False,1,False,0,False,False,2295,0.148148148148,0,2,False,False,False,0,False,False,False,False,True,8,0,False,False,2205,False,False,False,False,False,P
38,1,0.108040593286,4,False,32,6405,False,3,False,0,True,False,692,0.142857142857,3,4,False,False,False,3,False,False,False,False,False,5,0,False,False,313,False,False,False,False,False,P
6,2,0.0939170272334,9,False,42,3929,False,5,False,0,True,False,369,0.148936170213,3,9,False,False,False,7,False,False,False,False,False,7,0,False,False,219,False,False,False,False,False,P
23,12,0.0864112300081,33,False,38,8691,False,3,False,0,True,False,751,0.172413793103,3,12,False,True,False,21,False,True,False,False,False,5,0,False,False,377,False,False,False,False,False,P
3,10,0.0564390768863,21,False,32,16726,False,2,False,0,True,True,944,0.179487179487,4,7,False,False,True,11,False,False,False,False,False,7,0,False,False,484,False,False,False,False,False,P
10,2,0.128349788434,4,True,42,709,False,2,False,0,True,False,91,0.153846153846,2,3,False,False,False,2,False,False,False,False,False,2,0,False,False,56,False,False,False,False,False,P
15,1,0.0790975103734,3,False,28,3856,False,3,False,0,True,False,305,0.176470588235,2,3,False,False,False,2,False,False,False,False,False,9,0,False,False,197,False,False,False,False,False,P
10,14,0.0476941269216,28,False,32,17759,False,2,False,0,True,True,847,0.125,4,10,False,False,False,14,False,False,False,False,False,5,0,False,False,498,False,False,False,False,False,P
