body_noCharacters,body_noFunctionWords,url_noIntLinks,body_richness,url_noLinks,url_linkText,send_noCharacters,subj_reply,send_noWords,url_nonModalHereLinks,url_noIpAddresses,body_html,url_atSymbol,body_noWords,subj_richness,url_maxNoPeriods,url_noDomains,url_ipAddress,body_verifyYourAccount,body_suspension,url_noExtLinks,url_ports,subj_verify,body_forms,script_scripts,subj_bank,subj_noWords,url_noPorts,subj_forward,subj_debit,body_noDistinctWords,script_nonModalJsLoads,script_popups,send_diffSenderReplyTo,label
526,0,3,0.218631178707,3,False,37,True,5,False,0,False,False,115,0.153846153846,1,2,False,False,False,0,False,False,False,False,False,4,0,False,False,97,False,False,False,H
148,1,0,0.0472972972973,2,False,26,False,2,False,0,False,False,7,0.215053763441,3,3,False,False,False,2,False,False,False,False,False,20,0,False,False,7,False,False,False,H
209,0,3,0.186602870813,3,False,16,True,1,False,0,False,False,39,0.222222222222,1,2,False,False,False,0,False,False,False,False,False,8,0,False,False,35,False,False,False,H
165,1,0,0.121212121212,1,False,30,False,2,False,0,False,False,20,0.214285714286,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,20,False,False,False,H
1250,1,3,0.1328,5,False,34,True,3,False,0,False,False,166,0.190476190476,2,3,False,False,False,2,False,False,False,False,False,8,0,False,False,124,False,False,False,H
711,1,0,0.21800281294,1,False,29,True,3,False,0,False,False,155,0.222222222222,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,111,False,False,False,H
526,1,3,0.153992395437,5,False,34,True,3,False,0,False,False,81,0.227272727273,3,4,False,False,False,2,False,False,False,False,False,5,0,False,False,68,False,False,False,H
467,0,0,0.13704496788,3,False,32,False,2,False,0,False,False,64,0.19512195122,2,5,False,False,False,3,False,False,False,False,False,8,0,False,False,55,False,False,False,H
256,0,0,0.10546875,3,False,32,False,2,False,0,False,False,27,0.25,3,5,False,False,False,3,False,False,False,False,False,10,0,False,False,26,False,False,False,H
177,1,0,0.146892655367,1,False,34,False,2,False,0,False,False,26,0.258064516129,2,3,False,False,False,1,False,False,False,False,False,8,0,False,False,26,False,False,False,H
1158,0,3,0.219343696028,3,False,32,True,3,False,0,False,False,254,0.186440677966,1,2,False,False,False,0,False,False,False,False,False,11,0,False,False,155,False,False,False,H
719,0,3,0.173852573018,4,False,35,True,3,False,0,True,False,125,0.142857142857,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,103,False,False,True,H
3587,0,3,0.141343741288,24,False,28,True,3,False,0,True,False,507,0.148148148148,2,4,False,False,False,21,False,False,False,False,False,4,0,False,False,253,False,False,True,H
2162,1,0,0.22756706753,1,False,32,False,4,False,0,True,False,492,0.15,2,2,False,False,False,1,False,False,False,False,False,3,0,False,False,278,False,False,False,H
884,0,3,0.175339366516,5,False,27,True,3,False,0,False,False,155,0.2,3,4,False,False,False,2,False,False,False,False,False,8,0,False,False,118,False,False,False,H
1853,0,3,0.157042633567,6,False,33,False,1,False,0,False,False,291,0.159090909091,3,5,False,False,False,3,False,False,False,False,False,7,0,False,False,215,False,False,False,H
611,0,5,0.189852700491,7,False,36,True,4,False,0,True,False,116,0.269230769231,2,3,False,False,False,2,False,False,False,False,False,7,0,False,False,101,False,False,False,H
1022,0,3,0.163405088063,6,False,39,True,3,False,0,False,False,167,0.181818181818,3,5,False,False,False,3,False,False,False,False,False,6,0,False,False,141,False,False,False,H
2330,2,3,0.218454935622,4,False,31,False,3,False,0,False,False,509,0.207547169811,1,2,False,False,False,1,False,False,False,False,False,11,0,False,False,307,False,False,False,H
1515,0,3,0.20198019802,5,False,35,True,3,False,0,False,False,306,0.166666666667,2,3,False,False,False,2,False,False,False,False,False,3,0,False,False,165,False,False,True,H
1521,3,0,0.173570019724,2,False,41,False,3,False,0,False,False,264,0.2,4,4,False,False,False,2,False,False,False,False,False,8,0,False,False,183,False,False,True,H
1089,0,3,0.191919191919,4,False,32,True,3,False,0,False,False,209,0.209302325581,3,3,False,False,False,1,False,False,False,False,False,9,0,False,False,163,False,False,False,H
464,0,0,0.196120689655,1,False,26,False,3,False,0,True,False,91,0.140350877193,2,3,False,False,False,1,False,False,False,False,False,8,0,False,False,77,False,False,False,H
146,0,0,0.178082191781,0,False,39,False,3,False,0,True,False,26,0.133333333333,0,2,False,False,False,0,False,False,False,False,False,6,0,False,False,25,False,False,False,H
407,0,0,0.203931203931,1,False,25,False,2,False,0,False,False,83,0.307692307692,3,3,False,False,False,1,False,False,False,False,False,4,0,False,False,66,False,False,False,H
1310,1,3,0.196946564885,4,False,32,False,3,False,0,False,False,258,0.12,3,3,False,False,False,1,False,False,False,False,False,3,0,False,False,171,False,False,False,H
677,0,0,0.152141802068,3,False,37,True,3,False,0,False,False,103,0.210526315789,4,5,False,False,False,3,False,False,False,False,False,4,0,False,False,88,False,False,False,H
270,0,0,0.162962962963,1,False,29,False,2,False,0,False,False,44,0.2,3,3,False,False,False,1,False,False,False,False,False,5,0,False,False,41,False,False,False,H
2183,5,0,0.20476408612,1,False,29,False,3,False,0,False,False,447,0.146341463415,3,3,False,False,False,1,False,False,False,False,False,6,0,False,False,235,False,False,False,H
1116,1,0,0.141577060932,4,False,14,False,1,False,0,False,False,158,0.172413793103,3,4,False,False,False,4,False,False,False,False,False,5,0,False,False,115,False,False,False,H
633,0,3,0.118483412322,5,False,31,True,3,False,0,False,False,75,0.193548387097,3,4,False,False,False,2,False,False,False,False,False,6,0,False,False,60,False,False,False,H
377,1,0,0.2175066313,2,False,28,True,3,False,0,False,False,82,0.210526315789,3,4,False,False,False,2,False,False,False,False,False,4,0,False,False,65,False,False,False,H
764,0,3,0.145287958115,5,False,37,True,3,False,0,False,False,111,0.179487179487,3,4,False,False,False,2,False,False,False,False,False,7,0,False,False,93,False,False,False,H
1965,1,3,0.207633587786,4,False,23,True,3,False,0,False,False,408,0.206896551724,1,3,False,False,False,1,False,False,False,False,False,6,0,False,False,267,False,False,False,H
900,0,5,0.145555555556,7,False,41,True,3,False,0,False,False,131,0.2,3,4,False,False,False,2,False,False,False,False,False,7,0,False,False,118,False,False,False,H
448,0,0,0.185267857143,1,False,25,False,2,False,0,False,False,83,0.1,3,3,False,False,False,1,False,False,False,False,False,1,0,False,False,67,False,False,False,H
1456,0,6,0.209478021978,8,False,37,True,3,False,0,True,False,305,0.190476190476,2,2,False,False,False,2,False,False,False,False,False,4,0,False,False,191,False,False,False,H
585,0,0,0.116239316239,4,False,32,False,2,False,0,False,False,68,0.16,2,6,False,False,False,4,False,False,False,False,False,4,0,False,False,62,False,False,False,H
730,0,5,0.147945205479,8,False,47,True,4,False,0,False,False,108,0.10447761194,3,5,False,False,False,3,False,False,False,False,False,7,0,False,False,85,False,False,False,H
836,0,3,0.168660287081,4,False,30,True,3,False,0,True,False,141,0.227272727273,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,111,False,False,True,H
575,1,0,0.191304347826,0,False,33,False,3,False,0,True,False,110,0.277777777778,0,2,False,False,False,0,False,False,False,False,False,5,0,False,False,90,False,False,False,H
1922,0,3,0.183142559834,4,False,28,True,3,False,0,True,False,352,0.190476190476,2,3,False,False,False,1,False,False,False,False,False,4,0,False,False,219,False,False,False,H
1169,0,0,0.199315654405,0,False,39,False,3,False,0,False,False,233,0.107142857143,0,2,False,False,False,0,False,False,False,False,False,3,0,False,False,134,False,False,False,H
746,0,3,0.14745308311,5,False,33,True,3,False,0,False,False,110,0.125,2,4,False,False,False,2,False,False,False,False,False,6,0,False,False,87,False,False,False,H
600,0,3,0.223333333333,3,False,32,True,3,False,0,True,False,134,0.173913043478,1,2,False,False,False,0,False,False,False,False,False,4,0,False,False,69,False,False,False,H
685,0,0,0.154744525547,4,False,32,False,2,False,0,False,False,106,0.214285714286,3,6,False,False,False,4,False,False,False,False,False,3,0,False,False,86,False,False,False,H
602,0,4,0.107973421927,9,False,43,False,5,False,0,True,False,65,0.157894736842,6,4,False,False,False,5,False,False,False,False,False,3,0,False,False,57,False,False,True,H
837,2,3,0.224611708483,4,False,34,True,4,False,0,False,False,188,0.263157894737,2,2,False,False,False,1,False,False,False,False,False,5,0,False,False,134,False,False,False,H
2888,0,3,0.214681440443,6,False,32,True,4,False,0,False,False,620,0.206896551724,1,3,False,False,False,3,False,False,False,False,False,6,0,False,False,362,False,False,False,H
163,1,0,0.122699386503,1,False,31,False,2,False,0,False,False,20,0.161290322581,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,18,False,False,False,H
738,0,3,0.138211382114,4,False,28,False,3,False,0,True,False,102,0.181818181818,2,3,False,False,False,1,False,False,False,False,False,2,0,False,False,76,False,False,True,H
732,1,4,0.158469945355,7,False,31,True,4,False,0,False,False,116,0.147058823529,3,3,False,False,False,3,False,False,False,False,False,5,0,False,False,97,False,False,False,H
1788,2,3,0.148210290828,7,False,50,True,3,False,0,False,False,265,0.162162162162,2,4,False,False,False,4,False,False,False,False,False,6,0,False,False,173,False,False,False,H
681,0,3,0.187958883994,4,False,35,True,4,False,0,True,False,128,0.261904761905,2,3,False,False,False,1,False,False,False,False,False,11,0,False,False,94,False,False,True,H
1837,4,3,0.183995645073,7,False,49,True,4,False,0,True,False,338,0.157894736842,2,3,False,False,False,4,False,False,False,False,False,6,0,False,False,179,False,False,False,H
632,0,3,0.164556962025,4,False,35,True,3,False,0,True,False,104,0.241379310345,2,3,False,False,False,1,False,False,False,False,False,7,0,False,False,84,False,False,True,H
339,0,0,0.191740412979,0,False,29,False,3,False,0,False,False,65,0.107142857143,0,2,False,False,False,0,False,False,False,False,False,3,0,False,False,56,False,False,False,H
1908,0,0,0.224318658281,0,False,30,False,3,False,0,False,False,428,0.107142857143,0,2,False,False,False,0,False,False,False,False,False,3,0,False,False,263,False,False,False,H
604,0,3,0.12417218543,5,False,33,False,3,False,0,False,False,75,0.128205128205,3,4,False,False,False,2,False,False,False,False,False,5,0,False,False,70,False,False,False,H
665,0,3,0.175939849624,4,False,34,True,3,False,0,False,False,117,0.2,2,3,False,False,False,1,False,False,False,False,False,2,0,False,False,84,False,False,True,H
968,0,6,0.25,7,False,33,True,4,False,0,False,False,242,0.212121212121,2,3,False,False,False,1,False,False,False,False,False,7,0,False,False,166,False,False,False,H
871,0,3,0.165327210103,5,False,36,True,3,False,0,False,False,144,0.193548387097,3,4,False,False,False,2,False,False,False,False,False,6,0,False,False,96,False,False,False,H
1297,0,3,0.210485736315,4,False,28,True,2,False,0,False,False,273,0.194444444444,2,3,False,False,False,1,False,False,False,False,False,7,0,False,False,172,False,False,False,H
1711,0,0,0.157218001169,4,False,32,False,2,False,0,False,False,269,0.139534883721,3,6,False,False,False,4,False,False,False,False,False,6,0,False,False,200,False,False,False,H
453,0,3,0.174392935982,4,False,34,True,4,False,0,True,False,79,0.158536585366,2,3,False,False,False,1,False,False,False,False,False,13,0,False,False,73,False,False,False,H
165,1,0,0.145454545455,1,False,34,False,2,False,0,False,False,24,0.184210526316,2,3,False,False,False,1,False,False,False,False,False,7,0,False,False,24,False,False,False,H
444,0,0,0.189189189189,1,False,25,False,2,False,0,False,False,84,0.285714285714,3,3,False,False,False,1,False,False,False,False,False,4,0,False,False,73,False,False,False,H
1032,0,0,0.209302325581,1,False,31,False,3,False,0,False,False,216,0.0952380952381,2,2,False,False,False,1,False,False,False,False,False,2,0,False,False,151,False,False,False,H
774,0,0,0.208010335917,0,False,39,False,3,False,0,True,False,161,0.15,0,2,False,False,False,0,False,False,False,False,False,3,0,False,False,117,False,False,False,H
485,0,3,0.150515463918,4,False,31,False,3,False,0,True,False,73,0.205882352941,2,3,False,False,False,1,False,False,False,False,False,7,0,False,False,58,False,False,True,H
775,0,0,0.171612903226,3,False,32,False,2,False,0,False,False,133,0.166666666667,3,5,False,False,False,3,False,False,False,False,False,4,0,False,False,101,False,False,False,H
1558,0,3,0.236200256739,3,False,23,True,2,False,0,False,False,368,0.25,1,2,False,False,False,0,False,False,False,False,False,3,0,False,False,242,False,False,False,H
7236,2,3,0.21130458817,5,False,32,False,3,False,0,False,False,1529,0.310344827586,2,4,False,False,False,2,False,False,False,False,False,9,0,False,False,776,False,False,False,H
1380,0,3,0.188405797101,4,False,28,True,3,False,0,True,False,260,0.190476190476,2,3,False,False,False,1,False,False,False,False,False,4,0,False,False,184,False,False,False,H
419,0,0,0.116945107399,4,False,32,False,2,False,0,False,False,49,0.193548387097,3,6,False,False,False,4,False,False,False,False,False,6,0,False,False,46,False,False,False,H
845,1,3,0.151479289941,5,False,37,True,4,False,0,False,False,128,0.235294117647,3,4,False,False,False,2,False,False,False,False,False,8,0,False,False,108,False,False,False,H
152,1,0,0.0460526315789,2,False,26,False,2,False,0,False,False,7,0.189655172414,3,3,False,False,False,2,False,False,False,False,False,11,0,False,False,7,False,False,False,H
2960,1,3,0.215202702703,3,False,22,False,1,False,0,False,False,637,0.212765957447,1,1,False,False,False,0,False,False,False,False,False,10,0,False,False,352,False,False,False,H
2337,1,0,0.18998716303,3,False,21,False,2,False,0,False,False,444,0.181818181818,4,5,False,False,False,3,False,False,False,False,False,6,0,False,False,276,False,False,True,H
1456,0,6,0.209478021978,8,False,37,True,3,False,0,True,False,305,0.190476190476,2,2,False,False,False,2,False,False,False,False,False,4,0,False,False,191,False,False,False,H
6491,1,3,0.21799414574,3,False,22,True,1,False,0,False,False,1415,0.194444444444,1,1,False,False,False,0,False,False,False,False,False,7,0,False,False,624,False,False,False,H
615,0,3,0.188617886179,3,False,34,True,3,False,0,False,False,116,0.206896551724,1,2,False,False,False,0,False,False,False,False,False,6,0,False,False,85,False,False,False,H
999,1,3,0.162162162162,6,False,30,True,3,False,0,False,False,162,0.125,4,4,False,False,False,3,False,False,False,False,False,2,0,False,False,117,False,False,False,H
431,0,0,0.134570765661,2,False,31,False,2,False,0,False,False,58,0.171875,3,4,False,False,False,2,False,False,False,False,False,11,0,False,False,50,False,False,False,H
593,1,3,0.264755480607,3,False,28,True,2,False,0,False,False,157,0.3,1,2,False,False,False,0,False,False,False,False,False,3,0,False,False,104,False,False,False,H
2770,7,3,0.185559566787,7,False,34,True,3,False,0,False,False,514,0.222222222222,3,6,False,False,False,4,False,False,False,False,False,6,0,False,False,336,False,False,False,H
179,1,0,0.139664804469,1,False,34,False,2,False,0,False,False,25,0.15,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,25,False,False,False,H
757,1,0,0.211360634082,0,False,37,True,4,False,0,False,False,160,0.162790697674,0,2,False,False,False,0,False,False,False,False,False,7,0,False,False,117,False,False,False,H
1445,0,3,0.190311418685,5,False,35,True,3,False,0,True,False,275,0.142857142857,2,3,False,False,False,2,False,False,False,False,False,6,0,False,False,180,False,False,True,H
1382,0,3,0.167872648336,8,False,35,False,3,False,0,True,False,232,0.166666666667,2,5,False,False,False,5,False,False,False,False,False,3,0,False,False,172,False,False,True,H
1036,0,3,0.111003861004,6,False,33,False,1,False,0,False,False,115,0.235294117647,3,5,False,False,False,3,False,False,False,False,False,12,0,False,False,82,False,False,False,H
836,1,5,0.192583732057,5,False,23,True,1,False,0,False,False,161,0.272727272727,3,2,False,False,False,0,False,False,False,False,False,3,0,False,False,122,False,False,False,H
1760,0,3,0.116477272727,5,False,31,True,3,False,0,True,False,205,0.272727272727,4,4,False,False,False,2,False,False,False,False,False,3,0,False,False,180,False,False,True,H
351,1,0,0.122507122507,2,False,34,False,2,False,0,False,False,43,0.25,3,4,False,False,False,2,False,False,False,False,False,1,0,False,False,42,False,False,False,H
517,1,0,0.15087040619,2,False,14,False,1,False,0,False,False,78,0.161290322581,3,3,False,False,False,2,False,False,False,False,False,5,0,False,False,62,False,False,False,H
1554,1,3,0.124839124839,10,False,37,False,4,False,0,True,False,194,0.205882352941,4,6,False,False,False,7,False,False,False,False,False,7,0,False,False,142,False,False,False,H
796,0,6,0.179648241206,8,False,37,True,3,False,0,True,False,143,0.190476190476,2,2,False,False,False,2,False,False,False,False,False,4,0,False,False,110,False,False,False,H
470,1,0,0.168085106383,3,False,31,False,2,False,0,False,False,79,0.245901639344,2,5,False,False,False,3,False,False,False,False,False,15,0,False,False,71,False,False,False,H
446,0,3,0.100896860987,5,False,21,False,2,False,0,False,False,45,0.1875,3,4,False,False,False,2,False,False,False,False,False,3,0,False,False,42,False,False,False,H
1259,4,3,0.198570293884,3,False,23,False,2,False,0,False,False,250,0.166666666667,1,2,False,False,False,0,False,False,False,False,False,8,0,False,False,182,False,False,False,H
401,0,5,0.167082294264,6,False,38,True,3,False,0,False,False,67,0.2,3,3,False,False,False,1,False,False,False,False,False,2,0,False,False,52,False,False,True,H
859,1,3,0.182770663562,7,False,33,True,3,False,0,False,False,157,0.176470588235,2,6,False,False,False,4,False,False,False,False,False,3,0,False,False,122,False,False,False,H
636,1,3,0.191823899371,5,False,35,True,3,False,0,True,False,122,0.363636363636,2,3,False,False,False,2,False,False,False,False,False,8,0,False,False,102,False,False,True,H
618,0,3,0.155339805825,7,False,23,True,2,False,0,False,False,96,0.3125,3,3,False,False,False,4,False,False,False,False,False,10,0,False,False,87,False,False,False,H
675,0,3,0.21037037037,3,False,31,True,3,False,0,False,False,142,0.169811320755,1,1,False,False,False,0,False,False,False,False,False,9,0,False,False,101,False,False,False,H
624,0,3,0.149038461538,5,False,34,False,3,False,0,False,False,93,0.147058823529,3,4,False,False,False,2,False,False,False,False,False,5,0,False,False,83,False,False,False,H
2841,2,3,0.147483280535,10,False,34,False,4,False,0,True,False,419,0.134146341463,2,9,False,False,False,7,False,False,False,False,False,11,0,False,False,288,False,False,False,H
174,1,0,0.16091954023,1,False,34,False,2,False,0,False,False,28,0.116279069767,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,26,False,False,False,H
1420,0,3,0.144366197183,5,False,29,False,3,False,0,False,False,205,0.0909090909091,2,3,False,False,False,2,False,False,False,False,False,2,0,False,False,159,False,False,False,H
323,0,0,0.173374613003,1,False,25,False,2,False,0,False,False,56,0.214285714286,3,3,False,False,False,1,False,False,False,False,False,3,0,False,False,50,False,False,False,H
444,1,3,0.238738738739,3,False,30,False,3,False,0,False,False,106,0.3,1,2,False,False,False,0,False,False,False,False,False,3,0,False,False,92,False,False,False,H
163,1,0,0.128834355828,1,False,34,False,2,False,0,False,False,21,0.171428571429,2,3,False,False,False,1,False,False,False,False,False,6,0,False,False,21,False,False,False,H
468,1,0,0.132478632479,2,False,30,True,3,False,0,False,False,62,0.1875,3,4,False,False,False,2,False,False,False,False,False,12,0,False,False,54,False,False,True,H
2513,2,0,0.135296458416,17,False,34,False,2,False,0,False,False,340,0.157894736842,4,17,False,False,False,17,False,False,False,False,False,3,0,False,False,249,False,False,False,H
918,0,3,0.150326797386,6,False,39,True,3,False,0,False,False,138,0.239130434783,3,5,False,False,False,3,False,False,False,False,False,11,0,False,False,114,False,False,False,H
148,1,0,0.0472972972973,2,False,26,False,2,False,0,False,False,7,0.2,3,3,False,False,False,2,False,False,False,False,False,4,0,False,False,7,False,False,False,H
86,0,3,0.209302325581,3,False,37,True,5,False,0,False,False,18,0.178571428571,1,2,False,False,False,0,False,False,False,False,False,5,0,False,False,18,False,False,False,H
166,1,0,0.150602409639,1,False,34,False,2,False,0,False,False,25,0.192307692308,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,25,False,False,False,H
1211,0,5,0.139554087531,7,False,47,True,4,False,0,True,False,169,0.125,3,4,False,False,False,2,False,False,False,False,False,4,0,False,False,133,False,False,False,H
981,0,3,0.189602446483,4,False,28,True,3,False,0,True,False,186,0.190476190476,2,3,False,False,False,1,False,False,False,False,False,4,0,False,False,131,False,False,False,H
664,0,3,0.150602409639,5,False,35,False,3,False,0,False,False,100,0.129032258065,2,4,False,False,False,2,False,False,False,False,False,4,0,False,False,77,False,False,False,H
287,0,3,0.202090592334,4,False,23,False,2,False,0,False,False,58,0.24,4,3,False,False,False,1,False,False,False,False,False,6,0,False,False,50,False,False,False,H
1514,3,3,0.199471598415,6,False,35,True,3,False,0,False,False,302,0.205128205128,3,5,False,False,False,3,False,False,False,False,False,8,0,False,False,191,False,False,False,H
430,0,0,0.158139534884,3,False,32,False,2,False,0,False,False,68,0.157894736842,2,5,False,False,False,3,False,False,False,False,False,3,0,False,False,60,False,False,False,H
1228,1,0,0.205211726384,1,False,33,False,3,False,0,True,False,252,0.130434782609,4,3,False,False,False,1,False,False,False,False,False,3,0,False,False,180,False,False,False,H
857,0,4,0.183197199533,5,False,28,True,3,False,0,False,False,157,0.285714285714,3,3,False,False,False,1,False,False,False,False,False,2,0,False,False,111,False,False,True,H
969,1,3,0.224974200206,3,False,28,True,3,False,0,False,False,218,0.194444444444,1,2,False,False,False,0,False,False,False,False,False,7,0,False,False,143,False,False,False,H
1109,1,4,0.195671776375,7,False,29,True,3,False,0,False,False,217,0.272727272727,2,5,False,False,False,3,False,False,False,False,False,3,0,False,False,149,False,False,False,H
1785,0,0,0.242016806723,1,False,37,False,2,False,0,False,False,432,0.222222222222,2,3,False,False,False,1,False,False,False,False,False,2,0,False,False,254,False,False,False,H
1022,1,3,0.102739726027,5,False,30,False,3,False,0,False,False,105,0.153846153846,2,4,False,False,False,2,False,False,False,False,False,6,0,False,False,91,False,False,False,H
591,0,6,0.167512690355,7,False,33,True,4,False,0,False,False,99,0.163636363636,3,3,False,False,False,1,False,False,False,False,False,9,0,False,False,84,False,False,False,H
1043,1,3,0.117929050815,5,False,43,False,3,False,0,False,False,123,0.0754716981132,3,4,False,False,False,2,False,False,False,False,False,4,0,False,False,101,False,False,False,H
1954,1,4,0.17451381781,6,False,36,True,3,False,0,True,False,341,0.205128205128,4,4,False,False,False,2,True,False,False,False,False,8,1,False,False,178,False,False,False,H
1408,0,3,0.177556818182,4,False,33,True,3,False,0,True,False,250,0.194444444444,2,3,False,False,False,1,False,False,False,False,False,7,0,False,False,183,False,False,False,H
178,1,0,0.151685393258,1,False,34,False,2,False,0,False,False,27,0.147058823529,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,27,False,False,False,H
560,0,3,0.169642857143,4,False,23,False,2,False,0,False,False,95,0.266666666667,3,3,False,False,False,1,False,False,False,False,False,4,0,False,False,77,False,False,False,H
367,0,3,0.182561307902,4,False,31,True,3,False,0,False,False,67,0.114285714286,3,3,False,False,False,1,False,False,False,False,False,4,0,False,False,51,False,False,False,H
534,0,3,0.172284644195,4,False,29,True,3,False,0,False,False,92,0.194444444444,2,3,False,False,False,1,False,False,False,False,False,7,0,False,False,74,False,False,True,H
863,3,3,0.130938586327,6,False,25,False,2,False,0,False,False,113,0.25,3,5,False,False,False,3,False,False,False,False,False,7,0,False,False,100,False,False,False,H
354,0,3,0.121468926554,4,False,43,False,4,False,0,True,False,43,0.142857142857,2,3,False,False,False,1,False,False,False,False,False,3,0,False,False,42,False,False,True,H
1597,0,0,0.273638071384,0,False,39,False,3,False,0,True,False,437,0.107142857143,0,2,False,False,False,0,False,False,False,False,False,3,0,False,False,216,False,False,False,H
577,0,3,0.192374350087,4,False,34,True,4,False,0,True,False,111,0.142857142857,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,97,False,False,False,H
638,0,5,0.197492163009,7,False,36,True,4,False,0,True,False,126,0.142857142857,2,3,False,False,False,2,False,False,False,False,False,5,0,False,False,105,False,False,False,H
780,0,3,0.170512820513,6,False,35,True,3,False,0,True,False,133,0.117647058824,2,4,False,False,False,3,False,False,False,False,False,2,0,False,False,105,False,False,True,H
653,1,0,0.18989280245,1,False,38,True,3,False,0,True,False,124,0.205128205128,2,3,False,False,False,1,False,False,False,False,False,8,0,False,False,104,False,False,False,H
748,0,3,0.185828877005,5,False,35,True,3,False,0,True,False,139,0.25,2,3,False,False,False,2,False,False,False,False,False,13,0,False,False,107,False,False,True,H
1359,0,3,0.19131714496,5,False,31,True,3,False,0,False,False,260,0.169811320755,3,3,False,False,False,2,False,False,False,False,False,9,0,False,False,152,False,False,False,H
97,1,0,0.0618556701031,1,False,26,False,2,False,0,False,False,6,0.25,2,3,False,False,False,1,False,False,False,False,False,1,0,False,False,6,False,False,False,H
841,0,4,0.228299643282,4,False,28,False,3,False,0,False,False,192,0.2,2,2,False,False,False,0,False,False,False,False,False,5,0,False,False,132,False,False,True,H
557,1,0,0.159784560144,3,False,32,False,2,False,0,False,False,89,0.142857142857,2,5,False,False,False,3,False,False,False,False,False,2,0,False,False,77,False,False,False,H
11126,5,5,0.174366349092,13,False,36,False,4,False,0,False,False,1940,0.15,5,8,False,False,False,8,True,False,False,False,False,3,1,False,False,868,False,False,False,H
2421,0,3,0.198265179678,3,False,28,False,3,False,0,False,False,480,0.19512195122,1,2,False,False,False,0,False,False,False,False,False,8,0,False,False,266,False,False,False,H
532,1,0,0.146616541353,2,False,14,False,1,False,0,False,False,78,0.161290322581,3,3,False,False,False,2,False,False,False,False,False,5,0,False,False,62,False,False,False,H
5099,7,3,0.149637183762,9,False,34,False,4,False,0,True,False,763,0.191489361702,3,6,False,False,False,6,False,False,False,False,False,9,0,False,False,456,False,False,False,H
466,0,5,0.182403433476,6,False,38,True,3,False,0,False,False,85,0.2,3,3,False,False,False,1,False,False,False,False,False,2,0,False,False,73,False,False,True,H
650,0,3,0.253846153846,3,False,28,True,2,False,0,False,False,165,0.194444444444,1,2,False,False,False,0,False,False,False,False,False,7,0,False,False,109,False,False,False,H
209,0,0,0.0956937799043,2,False,31,False,2,False,0,False,False,20,0.264705882353,6,4,False,False,False,2,False,False,False,False,False,9,0,False,False,20,False,False,False,H
472,0,3,0.169491525424,5,False,36,True,3,False,0,False,False,80,0.294117647059,2,4,False,False,False,2,False,False,False,False,False,5,0,False,False,63,False,False,False,H
2569,1,0,0.119112495134,15,False,14,False,1,False,0,False,False,306,0.172413793103,3,8,False,False,False,15,False,False,False,False,False,5,0,False,False,182,False,False,False,H
163,0,0,0.239263803681,0,False,30,False,3,False,0,False,False,39,0.185185185185,0,2,False,False,False,0,False,False,False,False,False,5,0,False,False,34,False,False,False,H
466,0,3,0.182403433476,4,False,34,True,4,False,0,True,False,85,0.153846153846,2,3,False,False,False,1,False,False,False,False,False,4,0,False,False,73,False,False,False,H
579,0,0,0.157167530225,4,False,29,False,2,False,0,False,False,91,0.181818181818,2,6,False,False,False,4,False,False,False,False,False,2,0,False,False,76,False,False,False,H
1006,1,3,0.152087475149,5,False,42,False,4,False,0,False,False,153,0.185185185185,3,3,False,False,False,2,False,False,False,False,False,5,0,False,False,123,False,False,False,H
5152,4,3,0.204386645963,3,False,37,True,4,False,0,False,False,1053,0.263157894737,1,1,False,False,False,0,False,False,False,False,False,5,0,False,False,543,False,False,False,H
1266,2,0,0.152448657188,4,False,41,True,2,False,0,True,False,193,0.128205128205,3,5,False,False,False,4,False,False,False,False,False,5,0,False,False,124,False,False,True,H
705,1,0,0.167375886525,2,False,27,True,3,False,0,False,False,118,0.111111111111,4,4,False,False,False,2,False,False,False,False,False,3,0,False,False,96,False,False,True,H
1154,0,3,0.149913344887,7,False,32,True,3,False,0,True,False,173,0.142857142857,3,3,False,False,False,4,False,False,False,False,False,5,0,False,False,105,False,False,False,H
524,0,4,0.196564885496,6,False,43,False,5,False,0,True,False,103,0.227272727273,2,4,False,False,False,2,False,False,False,False,False,5,0,False,False,79,False,False,True,H
224,1,0,0.111607142857,1,False,30,False,2,False,0,False,False,25,0.172413793103,2,3,False,False,False,1,False,False,False,False,False,5,0,False,False,25,False,False,False,H
421,0,0,0.216152019002,0,False,33,False,3,False,0,True,False,91,0.25,0,2,False,False,False,0,False,False,False,False,False,6,0,False,False,75,False,False,False,H
364,0,0,0.228021978022,0,False,30,False,3,False,0,False,False,83,0.15,0,2,False,False,False,0,False,False,False,False,False,3,0,False,False,72,False,False,False,H
687,0,3,0.149927219796,4,False,38,False,3,False,0,True,False,103,0.125,2,3,False,False,False,1,False,False,False,False,False,2,0,False,False,73,False,False,True,H
