body_forms,body_html,body_noCharacters,body_noDistinctWords,body_noFunctionWords,body_noWords,body_richness,body_suspension,body_verifyYourAccount,script_javaScript,script_noOnClickEvents,script_nonModalJsLoads,script_popups,script_scripts,script_statusChange,send_diffSenderReplyTo,send_noCharacters,send_noWords,send_nonModalSenderDomain,subj_bank,subj_debit,subj_forward,subj_noCharacters,subj_noWords,subj_reply,subj_richness,subj_verify,url_atSymbol,url_ipAddress,url_linkText,url_maxNoPeriods,url_noDomains,url_noExtLinks,url_noImgLinks,url_noIntLinks,url_noIpAddresses,url_noLinks,url_noPorts,url_nonModalHereLinks,url_ports,label
False,True,40572,886,14,1214,0.02992211377304545,False,False,False,0,False,False,False,False,False,32,2,True,False,False,False,31,5,False,0.16129032258064516,False,False,False,False,3,5,8,12,7,0,15,0,False,False,P
False,False,133235,1731,0,1731,0.012992081660224416,False,False,False,0,False,False,False,False,False,35,2,False,False,False,False,44,7,False,0.1590909090909091,False,False,False,False,0,2,0,0,0,0,0,0,False,False,P
False,True,755,72,4,84,0.11125827814569536,False,False,False,0,False,False,False,False,False,51,3,True,False,False,False,22,4,False,0.18181818181818182,False,False,False,True,2,3,2,0,1,0,3,0,False,False,P
False,True,19945,146,0,263,0.013186262221108047,False,False,False,0,False,False,False,False,False,67,2,True,False,False,False,41,8,False,0.1951219512195122,False,False,False,False,0,2,0,0,6,0,6,0,False,False,P
False,True,10383,144,0,177,0.01704709621496677,False,False,False,0,False,False,False,False,False,79,2,True,False,False,False,34,7,False,0.20588235294117646,False,False,False,False,3,2,0,0,12,0,12,0,False,False,P
False,True,3026,147,7,358,0.11830799735624586,False,False,False,0,False,False,False,False,False,38,3,True,False,False,False,24,4,False,0.16666666666666666,False,False,False,False,3,4,2,0,3,0,5,0,False,False,P
False,True,6162,276,16,688,0.11165206101914962,False,True,False,0,False,False,False,False,False,30,2,True,False,False,False,19,2,False,0.10526315789473684,False,False,False,False,2,6,5,1,3,0,8,0,False,False,P
False,True,626545,4377,6,10472,0.016713883280530528,False,False,False,0,False,False,False,False,False,30,1,True,False,False,False,21,3,False,0.14285714285714285,False,True,False,True,4,5,3,2,1,0,4,0,True,False,P
False,True,20016,512,43,2262,0.1130095923261391,False,False,False,0,False,False,False,False,False,32,3,True,False,False,False,11,2,False,0.18181818181818182,False,False,False,True,3,6,13,8,7,0,20,0,True,False,P
False,True,527,40,2,80,0.15180265654648956,False,False,False,0,False,False,False,False,False,31,1,True,False,False,False,6,1,False,0.16666666666666666,False,False,False,True,2,3,1,0,1,0,2,0,True,False,P
False,True,592,47,2,90,0.15202702702702703,False,False,False,0,False,False,False,False,False,39,3,True,False,False,False,4,1,False,0.25,False,False,False,True,2,3,1,0,1,0,2,0,True,False,P
False,True,3027,269,7,348,0.11496531219028741,False,False,False,0,False,False,False,False,False,48,3,True,False,False,False,25,4,False,0.16,False,False,False,True,2,4,2,0,2,0,4,0,True,False,P
False,True,345,28,3,34,0.09855072463768116,False,False,False,0,False,False,False,False,True,48,5,True,False,False,False,36,6,False,0.16666666666666666,False,False,False,False,2,3,1,0,0,0,1,0,False,False,P
False,True,10718,456,19,886,0.0826646762455682,False,False,False,0,False,False,False,False,False,34,2,True,False,False,False,34,6,False,0.17647058823529413,False,False,False,False,3,7,17,13,10,0,27,0,False,False,P
False,True,3929,219,6,369,0.09391702723339272,False,False,False,0,False,False,False,False,False,42,5,True,False,False,False,47,7,False,0.14893617021276595,False,False,False,False,3,9,7,2,2,0,9,0,False,False,P
False,True,38559,822,10,1297,0.033636764438911795,True,False,False,0,False,False,False,False,False,32,2,True,False,False,False,51,6,False,0.11764705882352941,False,True,False,True,4,7,11,14,10,0,21,0,False,False,P
False,True,3927,219,3,405,0.10313216195569137,False,False,False,0,False,False,False,False,False,28,3,True,False,False,False,63,10,False,0.15873015873015872,False,False,False,False,0,4,2,0,2,0,4,0,True,False,P
False,True,1073,70,10,144,0.1342031686859273,False,False,False,0,False,False,False,False,False,38,4,True,False,False,False,42,6,False,0.14285714285714285,False,False,False,True,2,4,2,1,1,0,3,0,False,False,P
False,True,5388,293,10,532,0.09873793615441723,True,False,False,0,False,False,False,False,False,40,4,True,False,False,False,36,4,False,0.1111111111111111,False,True,False,True,2,5,3,0,3,0,6,0,True,False,P
False,False,151763,2079,1,2079,0.013698991190211052,False,False,False,0,False,False,False,False,False,32,2,False,False,False,False,35,6,False,0.17142857142857143,False,False,False,False,0,2,0,0,0,0,0,0,False,False,P
False,True,8642,280,5,413,0.04778986345753298,False,True,False,0,False,False,False,False,False,39,2,True,True,False,False,46,8,False,0.17391304347826086,False,False,False,False,3,4,7,6,7,0,14,0,False,False,P
False,True,1833,101,10,171,0.09328968903436989,False,False,False,0,False,False,False,False,False,26,2,False,False,False,False,40,8,False,0.2,False,False,False,True,0,2,0,1,2,0,2,0,True,False,P
False,True,2994,210,25,341,0.11389445557782231,False,False,False,0,False,False,False,False,False,40,4,True,False,False,False,41,9,False,0.21951219512195122,False,False,False,False,3,5,4,1,1,0,5,0,False,False,P
False,False,330,42,4,55,0.16666666666666666,False,False,False,0,False,False,False,False,False,32,2,True,False,False,False,15,2,False,0.13333333333333333,False,False,False,False,3,3,1,0,0,0,1,0,False,False,P
False,False,30545,397,0,397,0.012997217220494352,False,False,False,0,False,False,False,False,False,57,5,False,True,False,False,42,7,False,0.16666666666666666,False,False,False,False,0,2,0,0,0,0,0,0,False,False,P
False,True,1211,120,13,188,0.15524360033030554,False,False,False,0,False,False,False,False,False,35,3,False,False,False,False,41,4,False,0.0975609756097561,False,False,False,False,0,2,0,0,0,0,0,0,False,False,P
False,True,1979,146,12,293,0.1480545730166751,False,False,False,0,False,False,False,False,False,32,2,True,False,False,False,38,6,False,0.15789473684210525,False,False,False,True,3,4,3,0,2,0,5,0,False,False,P
False,True,2351,128,8,251,0.10676307954062102,False,True,False,0,False,False,False,False,False,43,3,True,False,False,False,20,2,False,0.1,False,False,False,True,2,3,1,0,1,0,2,0,False,False,P
False,True,38694,820,15,1300,0.03359694009407143,True,False,False,0,False,False,False,False,False,32,2,True,False,False,False,49,5,False,0.10204081632653061,False,True,False,True,4,8,13,14,12,0,25,0,True,False,P
False,True,10718,456,19,886,0.0826646762455682,False,False,False,0,False,False,False,False,False,34,2,True,False,False,False,4,1,False,0.25,False,False,False,False,3,7,17,13,10,0,27,0,False,False,P
False,True,7432,323,4,710,0.09553283100107643,False,False,False,0,False,False,False,False,False,30,3,True,False,False,False,54,7,False,0.12962962962962962,False,False,False,False,2,3,1,0,1,0,2,0,False,False,P
False,True,12159,429,6,970,0.0797762973928777,False,False,False,0,False,False,False,False,False,24,2,True,False,False,False,39,6,False,0.15384615384615385,False,False,False,False,3,7,26,11,9,0,35,0,False,False,P
False,True,2965,158,9,252,0.08499156829679595,False,False,False,0,False,False,False,False,False,9,2,True,False,False,False,22,3,False,0.13636363636363635,False,False,False,False,2,2,1,0,1,0,2,0,False,False,P
False,True,52241,809,13,4442,0.08502900021056259,False,False,False,0,False,False,False,False,True,47,2,True,False,False,False,17,3,True,0.17647058823529413,False,False,False,False,3,7,88,65,17,0,105,0,False,False,P
False,True,1187,109,7,148,0.12468407750631845,False,False,False,0,False,False,False,False,False,45,3,True,False,False,False,23,5,True,0.21739130434782608,False,False,False,False,2,3,1,0,0,0,1,0,False,False,P
False,False,777,11,0,11,0.014157014157014158,False,False,False,0,False,False,False,False,False,37,4,False,False,False,False,34,6,False,0.17647058823529413,False,False,False,False,0,1,0,0,0,0,0,0,False,False,P
False,True,2396,137,8,180,0.07512520868113523,False,False,False,0,False,False,False,False,False,37,3,True,False,False,False,24,3,False,0.125,False,False,False,False,2,4,3,0,1,0,4,0,False,False,P
False,True,6157,275,16,687,0.11158031508851714,False,True,False,0,False,False,False,False,False,30,2,True,False,False,False,19,2,False,0.10526315789473684,False,False,False,False,2,6,5,1,3,0,8,0,False,False,P
False,True,5094,217,4,340,0.06674519042010207,False,False,False,0,False,False,False,False,False,45,7,True,False,False,False,35,7,False,0.2,False,False,False,True,2,4,5,1,3,0,8,0,False,False,P
False,True,17726,456,16,1787,0.10081236601602166,False,True,False,0,False,False,False,False,True,40,3,True,False,False,False,10,1,False,0.1,False,False,False,False,3,4,5,0,2,0,7,0,False,False,P
False,True,6081,303,12,650,0.1068903140930768,False,False,False,0,False,False,False,False,False,34,3,True,False,False,False,23,3,False,0.13043478260869565,False,False,False,True,2,3,2,0,3,0,5,0,False,False,P
False,True,10322,143,0,176,0.017050959116450302,False,False,False,0,False,False,False,False,False,79,2,True,False,False,False,34,7,False,0.20588235294117646,False,False,False,False,3,2,0,0,13,0,13,0,False,False,P
False,False,129847,1763,0,1779,0.013700740101812133,False,False,False,0,False,False,False,False,False,32,2,False,False,False,False,31,4,False,0.12903225806451613,False,False,False,False,0,2,0,0,0,0,0,0,False,False,P
False,True,38570,822,10,1297,0.033627171376717654,True,False,False,0,False,False,False,False,False,32,2,True,False,False,False,53,6,False,0.11320754716981132,False,True,False,True,4,7,11,14,10,0,21,0,False,False,P
False,True,2490,155,10,275,0.11044176706827309,False,False,False,0,False,False,False,False,False,26,2,True,False,False,False,25,6,False,0.24,False,False,False,False,3,5,3,2,2,0,5,0,False,False,P
False,True,1517,66,0,83,0.05471324983520105,False,False,False,0,False,False,False,False,False,36,2,True,False,False,False,26,3,False,0.11538461538461539,False,True,False,False,2,3,1,0,1,0,2,0,False,False,P
False,True,28851,501,17,2385,0.08266611209316835,False,False,False,0,False,False,False,False,False,37,3,True,False,False,False,55,8,False,0.14545454545454545,False,False,False,True,4,9,19,3,15,0,34,0,False,False,P
False,True,11825,437,6,922,0.07797040169133192,False,False,False,0,False,False,False,False,False,32,2,True,False,False,False,37,7,False,0.1891891891891892,False,True,False,False,4,7,11,12,10,0,21,0,False,False,P
False,True,7117,222,3,685,0.09624841927778559,False,False,False,0,False,False,False,False,False,7,1,True,False,False,False,44,8,False,0.18181818181818182,False,False,False,False,3,2,1,0,1,0,2,0,False,False,P
False,True,6079,223,3,350,0.0575752590886659,False,False,False,0,False,False,False,False,False,53,3,True,False,False,False,40,4,False,0.1,False,False,False,True,1,3,1,0,1,0,2,0,False,False,P
False,True,6687,292,5,442,0.06609839988036488,False,False,False,0,False,False,False,False,False,45,3,True,False,False,False,14,4,True,0.2857142857142857,False,False,False,False,4,3,4,0,2,0,6,0,False,False,P
False,False,3694,138,0,168,0.04547915538711424,False,False,False,0,False,False,False,False,False,25,2,True,False,False,False,11,2,False,0.18181818181818182,False,False,False,False,2,3,1,0,0,0,1,0,False,False,P
False,True,1606,89,2,155,0.09651307596513076,False,False,False,0,False,False,False,False,False,37,4,True,False,False,False,40,4,False,0.1,False,False,False,True,3,4,2,0,1,0,3,0,True,False,P
False,True,10803,386,12,1135,0.10506340831250578,False,False,False,0,False,False,False,False,False,32,2,True,False,False,False,29,5,False,0.1724137931034483,False,False,False,True,4,9,13,9,5,0,18,0,False,False,P
False,True,16515,505,8,1610,0.09748713290947623,False,False,False,0,False,False,False,False,False,42,3,False,False,False,False,19,2,False,0.10526315789473684,False,False,False,False,2,2,0,0,1,0,1,0,False,False,P
False,True,1211,70,3,87,0.07184145334434351,False,True,False,0,False,False,False,False,True,46,2,True,False,False,False,16,3,False,0.1875,False,False,False,False,3,4,2,0,1,0,3,0,False,False,P
False,True,3874,203,5,267,0.068921011874032,True,False,False,0,False,False,False,False,False,34,3,True,False,False,False,16,2,False,0.125,False,False,False,False,3,4,4,2,3,0,7,0,False,False,P
False,True,44673,583,0,583,0.013050388377767331,False,False,False,0,False,False,False,False,False,56,2,True,False,False,False,85,2,False,0.023529411764705882,False,False,False,False,0,2,0,0,3,0,3,0,False,False,P
False,True,3112,150,7,385,0.1237146529562982,False,False,False,0,False,False,False,False,False,23,2,True,False,False,False,34,5,False,0.14705882352941177,False,False,False,False,1,3,2,0,1,0,3,0,False,False,P
False,True,4571,244,2,513,0.11222927149420259,False,False,False,0,False,False,False,False,False,34,4,True,False,False,False,13,2,False,0.15384615384615385,False,False,False,False,3,6,9,1,3,0,12,0,False,False,P
False,True,16571,356,7,421,0.02540582946110675,False,False,False,0,False,False,False,False,False,32,2,True,False,False,False,55,7,False,0.12727272727272726,False,False,False,False,4,4,2,1,1,0,3,0,False,False,P
False,False,2085,29,0,29,0.013908872901678656,False,False,False,0,False,False,False,False,False,34,4,False,False,False,False,22,3,False,0.13636363636363635,False,False,False,False,0,2,0,0,0,0,0,0,False,False,P
False,True,3563,213,6,418,0.11731686780802694,False,False,False,0,False,False,False,False,True,49,3,True,False,False,False,30,5,False,0.16666666666666666,False,False,False,True,2,4,2,0,2,0,4,0,False,False,P
False,True,7065,218,9,445,0.0629865534324133,False,False,False,0,False,False,False,False,False,23,2,True,False,False,False,24,5,False,0.20833333333333334,False,False,False,True,5,4,4,3,2,0,6,0,True,False,P
False,False,122917,1597,0,1597,0.012992507138963692,False,False,False,0,False,False,False,False,False,38,2,False,True,False,False,39,7,False,0.1794871794871795,False,False,False,False,0,2,0,0,0,0,0,0,False,False,P
False,True,3389,160,2,245,0.07229271171437002,False,False,False,0,False,False,False,False,False,28,3,True,False,False,False,31,6,False,0.1935483870967742,False,False,False,True,4,4,3,3,1,0,4,0,False,False,P
False,True,757,68,4,78,0.10303830911492734,False,False,False,0,False,False,False,False,False,35,3,True,False,False,False,22,4,False,0.18181818181818182,False,False,False,True,2,3,2,0,1,0,3,0,False,False,P
False,False,108,16,1,17,0.1574074074074074,False,False,False,0,False,False,False,False,False,23,2,True,False,False,False,10,2,False,0.2,False,False,False,False,2,3,1,0,0,0,1,0,False,False,P
False,True,2454,178,7,336,0.13691931540342298,False,False,False,0,False,False,False,False,False,46,3,True,False,False,False,19,3,False,0.15789473684210525,False,False,False,True,4,3,2,0,1,0,3,0,False,False,P
False,True,10055,311,12,971,0.09656887120835406,False,False,False,0,False,False,False,False,False,37,1,True,False,False,False,41,5,False,0.12195121951219512,False,False,False,False,3,4,3,1,1,0,4,0,False,False,P
False,True,15466,449,7,1096,0.07086512349670245,False,False,False,0,False,False,False,False,False,30,2,True,False,False,False,29,5,False,0.1724137931034483,False,False,False,True,3,8,7,8,5,0,12,0,False,False,P
False,True,2421,110,0,127,0.05245766212308963,False,False,False,0,False,False,False,False,True,29,1,True,False,False,False,15,2,False,0.13333333333333333,False,False,False,False,4,4,4,1,1,0,5,0,False,False,P
False,True,93207,1142,0,1217,0.013056959241258704,False,False,False,0,False,False,False,False,False,57,3,True,False,False,False,23,3,False,0.13043478260869565,False,False,False,False,3,2,0,0,2,0,2,0,False,False,P
False,True,116852,1867,15,2797,0.0239362612535515,False,False,False,0,False,False,False,False,False,32,2,True,False,False,False,26,4,False,0.15384615384615385,False,True,False,False,4,13,20,14,9,0,29,0,False,False,P
False,True,9175,329,10,947,0.10321525885558583,False,False,False,0,False,False,False,False,True,41,2,True,False,False,False,39,4,False,0.10256410256410256,False,False,False,True,5,4,2,0,1,0,3,0,False,False,P
False,True,15466,449,7,1096,0.07086512349670245,False,False,False,0,False,False,False,False,False,30,2,True,False,False,False,29,5,False,0.1724137931034483,False,False,False,True,3,8,7,8,5,0,12,0,False,False,P
False,False,130265,1768,0,1785,0.013702836525544083,False,False,False,0,False,False,False,False,False,32,2,False,False,False,False,60,9,False,0.15,False,False,False,False,0,2,0,0,0,0,0,0,False,False,P
False,True,4076,177,4,382,0.09371933267909716,False,False,False,0,False,False,False,False,False,36,3,True,False,False,False,30,4,False,0.13333333333333333,False,False,False,False,2,7,5,1,2,0,7,0,False,False,P
False,True,2816,128,0,141,0.05007102272727273,False,False,False,0,False,False,False,False,False,20,3,True,False,False,False,12,3,False,0.25,False,False,False,True,3,4,5,1,3,0,8,0,False,False,P
False,False,315,58,1,58,0.18412698412698414,False,False,False,0,False,False,False,False,False,50,4,False,False,False,False,26,7,False,0.2692307692307692,False,False,False,False,0,1,0,0,0,0,0,0,False,False,P
False,True,19995,497,10,1793,0.08967241810452613,False,False,False,0,False,False,False,False,False,41,4,True,False,False,False,49,7,False,0.14285714285714285,False,False,False,False,3,11,21,19,4,0,25,0,False,False,P
False,True,315,49,2,57,0.18095238095238095,False,False,False,0,False,False,False,False,False,44,3,True,False,False,False,43,8,True,0.18604651162790697,False,False,False,False,1,3,1,0,0,0,1,0,False,False,P
False,False,30808,406,0,406,0.013178395222020255,False,False,False,0,False,False,False,False,False,32,2,False,False,False,False,48,6,False,0.125,False,False,False,False,0,2,0,0,0,0,0,0,False,False,P
False,True,6596,325,25,600,0.09096422073984232,False,False,False,0,False,False,False,False,False,43,5,True,False,False,False,1,1,False,1.0,False,False,False,False,3,5,16,8,0,0,16,0,False,False,P
False,True,2184,149,12,294,0.1346153846153846,False,False,False,0,False,False,False,False,False,32,2,True,False,False,False,38,6,False,0.15789473684210525,False,False,False,True,3,4,5,0,2,0,7,0,False,False,P
False,False,59193,770,0,770,0.013008294899734766,False,False,False,0,False,False,False,False,False,32,2,False,False,False,False,50,7,False,0.14,False,False,False,False,0,2,0,0,0,0,0,0,False,False,P
False,True,4929,268,16,359,0.07283424629742341,False,False,False,0,False,False,False,False,True,60,2,False,False,True,False,24,3,False,0.125,False,False,False,True,4,3,5,2,0,0,5,0,True,False,P
False,False,1316,150,7,250,0.1899696048632219,False,True,False,0,False,False,False,False,False,46,5,True,False,False,False,20,2,False,0.1,False,False,False,False,2,3,1,0,0,0,1,0,False,False,P
False,True,757,68,4,78,0.10303830911492734,False,False,False,0,False,False,False,False,False,35,3,True,False,False,False,22,4,False,0.18181818181818182,False,False,False,True,2,3,2,0,1,0,3,0,False,False,P
False,True,3157,172,4,373,0.11815014254038644,False,False,False,0,False,False,False,False,False,45,3,True,False,False,False,7,1,False,0.14285714285714285,False,False,False,False,2,3,2,0,1,0,3,0,False,False,P
False,False,27826,382,0,382,0.013728167900524689,False,False,False,0,False,False,False,False,False,32,2,False,False,False,False,45,6,False,0.13333333333333333,False,False,False,False,0,2,0,0,0,0,0,0,False,False,P
False,True,4840,66,0,66,0.013636363636363636,False,False,False,0,False,False,False,False,False,65,2,True,False,False,False,37,7,False,0.1891891891891892,False,False,False,False,0,1,0,0,7,0,7,0,False,False,P
False,True,10622,377,15,637,0.0599698738467332,False,False,False,0,False,False,False,False,False,38,1,True,False,False,False,33,6,False,0.18181818181818182,False,True,False,False,4,4,8,8,9,0,17,2,False,True,P
False,True,1635,90,4,146,0.08929663608562691,False,False,False,0,False,False,False,False,False,20,2,True,False,False,False,28,6,False,0.21428571428571427,False,True,False,False,4,8,9,0,3,0,12,0,False,False,P
False,False,28227,367,0,367,0.013001735926595105,False,False,False,0,False,False,False,False,False,31,3,False,False,False,False,12,2,False,0.16666666666666666,False,False,False,False,0,2,0,0,0,0,0,0,False,False,P
False,True,3343,201,13,350,0.10469638049655998,False,False,False,0,False,False,False,False,False,40,3,True,False,False,False,25,4,False,0.16,False,False,False,True,3,5,4,0,2,0,6,0,False,False,P
False,True,1346,93,10,150,0.11144130757800892,False,False,False,0,False,False,False,False,False,39,3,True,False,False,False,27,5,False,0.18518518518518517,False,False,False,False,3,4,3,0,0,0,3,0,False,False,P
False,False,3478,46,0,46,0.013225991949396205,False,False,False,0,False,False,False,False,False,14,2,False,False,False,False,55,9,False,0.16363636363636364,False,False,False,False,0,2,0,0,0,0,0,0,False,False,P
False,False,57605,749,0,749,0.013002343546567138,False,False,False,0,False,False,False,False,False,32,2,False,False,False,False,43,6,False,0.13953488372093023,False,False,False,False,0,2,0,0,0,0,0,0,False,False,P
False,True,3536,229,14,364,0.10294117647058823,False,False,False,0,False,False,False,False,False,38,2,True,False,False,False,25,5,False,0.2,False,False,False,False,1,3,1,0,0,0,1,0,False,False,P
False,True,3036,141,3,299,0.09848484848484848,True,False,False,0,False,False,False,False,False,29,3,True,False,False,False,40,5,False,0.125,False,False,False,True,1,3,1,0,1,0,2,0,True,False,P
False,True,1509,64,0,300,0.1988071570576541,False,False,False,0,False,False,False,False,False,45,3,True,False,False,False,24,3,False,0.125,False,False,False,False,3,3,6,0,1,0,7,0,False,False,P
False,True,3167,244,10,382,0.1206188822229239,False,False,False,0,False,False,False,False,False,41,3,True,False,False,False,50,8,False,0.16,False,False,False,False,2,4,3,0,3,0,6,0,False,False,P
False,True,313,24,1,24,0.07667731629392971,False,False,False,0,False,False,False,False,False,22,2,True,True,False,False,39,5,False,0.1282051282051282,False,False,False,False,2,4,2,1,1,0,3,0,False,False,P
False,True,3485,174,4,405,0.11621233859397417,False,False,False,0,False,False,False,False,True,29,1,True,False,False,False,28,4,False,0.14285714285714285,False,False,False,False,0,4,3,0,1,0,4,0,False,False,P
False,True,5372,278,14,549,0.10219657483246464,False,True,False,0,False,False,False,False,False,33,2,True,False,False,False,25,3,False,0.12,False,True,False,True,1,3,1,0,2,0,3,0,False,False,P
False,True,38631,821,9,1297,0.033574072635965936,True,False,False,0,False,False,False,False,False,32,2,True,False,False,False,38,5,False,0.13157894736842105,False,True,False,True,4,7,11,14,10,0,21,0,False,False,P
False,True,6352,276,0,674,0.10610831234256927,False,False,False,0,False,False,False,False,True,34,3,True,False,False,False,15,3,False,0.2,False,False,False,True,0,3,1,0,1,0,2,0,False,False,P
False,True,1532,89,8,102,0.06657963446475196,True,False,False,0,False,False,False,False,False,55,4,True,False,False,False,29,6,False,0.20689655172413793,False,False,False,True,3,5,3,1,1,0,4,0,True,False,P
False,True,3653,235,5,487,0.13331508349301943,False,False,False,0,False,False,False,False,False,38,3,True,False,False,False,31,4,False,0.12903225806451613,False,True,False,False,2,3,2,0,3,0,5,0,False,False,P
False,True,16550,356,7,421,0.025438066465256797,False,False,False,0,False,False,False,False,False,32,2,True,False,False,False,51,6,False,0.11764705882352941,False,False,False,False,3,3,1,1,1,0,2,0,False,False,P
False,True,2046,118,2,219,0.10703812316715543,False,False,False,0,False,False,False,False,False,38,3,True,False,False,False,16,2,False,0.125,False,False,False,True,2,3,2,0,1,0,3,0,False,False,P
False,True,16569,224,0,226,0.013639929989739875,False,False,False,0,False,False,True,False,False,27,3,True,False,False,False,20,4,False,0.2,False,False,False,False,0,2,0,0,1,0,1,0,False,False,P
False,True,2356,128,9,250,0.10611205432937182,False,True,False,0,False,False,False,False,False,45,3,True,False,False,False,20,2,False,0.1,False,False,False,True,2,3,1,0,1,0,2,0,False,False,P
False,True,2342,128,9,251,0.1071733561058924,False,True,False,0,False,False,False,False,False,43,3,True,False,False,False,20,2,False,0.1,False,False,False,True,1,3,1,0,1,0,2,0,False,False,P
True,True,70677,2118,111,5223,0.07389957128910395,False,False,False,3,True,True,True,False,False,26,2,True,False,False,False,30,3,False,0.1,False,False,False,False,4,19,180,2,151,0,331,0,False,False,P
False,True,16606,384,7,440,0.02649644706732506,False,False,False,0,False,False,False,False,False,32,2,True,False,False,False,40,5,False,0.125,False,False,False,False,2,3,1,1,1,0,2,0,False,False,P
False,True,2991,164,14,317,0.10598462052825142,False,False,False,0,False,False,False,False,False,36,2,True,False,False,False,20,4,False,0.2,False,False,False,True,3,5,4,2,2,0,6,0,False,False,P
False,True,1026,138,15,194,0.18908382066276802,False,False,False,0,False,False,False,False,False,41,2,True,False,False,False,39,10,False,0.2564102564102564,False,False,False,True,1,3,1,0,1,0,2,0,False,False,P
False,True,2680,130,7,227,0.08470149253731343,False,True,False,0,False,False,False,False,False,31,2,True,True,False,False,63,13,False,0.20634920634920634,False,False,False,False,2,5,5,0,1,0,6,0,False,False,P
False,True,1140,103,12,127,0.11140350877192982,False,False,False,0,False,False,False,False,False,26,3,True,False,False,False,29,6,True,0.20689655172413793,False,False,False,False,1,4,2,0,0,0,2,0,False,False,P
False,True,1367,165,3,235,0.17190929041697148,False,False,False,0,False,False,False,False,False,51,3,True,False,False,False,29,6,False,0.20689655172413793,False,False,False,False,2,3,1,0,0,0,1,0,False,False,P
False,True,2632,195,5,291,0.11056231003039514,False,False,False,0,False,False,False,False,False,32,3,True,False,False,False,49,8,False,0.16326530612244897,False,True,False,True,5,2,1,0,0,0,1,0,True,False,P
False,True,8460,368,6,853,0.1008274231678487,False,False,False,0,False,False,False,False,True,32,3,True,False,False,False,55,7,False,0.12727272727272726,False,False,False,True,2,3,1,0,1,0,2,0,False,False,P
False,False,201,24,2,26,0.12935323383084577,False,False,False,0,False,False,False,False,False,58,3,True,False,False,False,22,4,False,0.18181818181818182,False,False,False,False,2,3,1,0,0,0,1,0,False,False,P
False,True,10862,371,3,917,0.08442275823973486,False,False,False,0,False,False,False,False,False,6,1,True,False,False,False,28,4,False,0.14285714285714285,False,False,False,False,2,2,1,0,1,0,2,0,False,False,P
False,True,10046,406,13,1051,0.10461875373282899,False,False,False,0,False,False,False,False,False,32,2,True,False,False,False,49,6,False,0.12244897959183673,False,True,False,False,5,9,22,11,10,0,32,0,False,False,P
False,True,6456,259,6,647,0.10021685254027261,False,False,False,0,False,False,False,False,False,33,3,True,False,False,False,13,2,False,0.15384615384615385,False,False,False,True,3,3,1,0,1,0,2,0,False,False,P
False,True,16310,414,4,1337,0.08197424892703863,False,False,False,0,False,False,False,False,False,46,4,True,False,False,False,21,3,False,0.14285714285714285,False,True,False,True,4,5,49,30,8,0,57,0,False,False,P
False,True,1448,70,4,144,0.09944751381215469,False,False,False,0,False,False,False,False,False,25,2,False,False,False,False,20,3,False,0.15,False,False,False,True,3,1,7,1,2,0,9,0,True,False,P
False,True,129,13,2,14,0.10852713178294573,False,False,False,0,False,False,False,False,False,48,2,True,False,False,False,26,5,False,0.19230769230769232,False,False,False,True,1,2,1,0,0,0,1,0,True,False,P
False,True,32425,425,0,427,0.013168851195065535,False,False,False,0,False,False,False,False,False,39,4,True,False,False,False,33,6,False,0.18181818181818182,False,False,True,False,4,2,0,0,1,1,1,1,False,True,P
False,True,4200,240,6,415,0.0988095238095238,False,False,False,0,False,False,False,False,False,46,3,True,False,False,False,11,2,False,0.18181818181818182,False,False,False,True,3,4,2,0,1,0,3,0,False,False,P
False,True,16726,484,3,944,0.05643907688628483,True,False,False,0,False,False,False,False,False,32,2,True,False,False,False,33,4,False,0.12121212121212122,False,True,False,False,4,7,11,13,10,0,21,0,False,False,P
False,True,5664,302,10,570,0.10063559322033898,True,False,False,0,False,False,False,False,False,28,2,True,False,False,False,36,4,False,0.1111111111111111,False,False,False,True,2,6,4,0,4,0,8,0,True,False,P
False,True,8589,389,14,829,0.09651880312027011,False,False,False,0,False,False,False,False,False,24,1,True,False,False,False,21,3,False,0.14285714285714285,False,False,False,True,3,11,19,11,10,0,29,0,True,False,P
False,False,215979,3529,3,3589,0.01661735631704934,False,False,False,0,False,False,False,False,False,43,2,False,True,False,False,39,4,False,0.10256410256410256,False,False,False,False,0,2,0,0,0,0,0,0,False,False,P
True,True,6136,314,1,695,0.11326597131681877,False,False,False,0,False,False,False,False,False,38,3,True,False,False,False,26,5,True,0.19230769230769232,False,False,False,False,3,4,6,2,1,0,7,0,False,False,P
False,True,40571,886,14,1213,0.029898203150033276,False,False,False,0,False,False,False,False,False,32,2,True,False,False,False,33,6,False,0.18181818181818182,False,False,False,False,2,5,8,12,7,0,15,0,False,False,P
False,True,3796,185,2,324,0.08535300316122234,False,False,False,0,False,False,False,False,True,42,2,True,False,False,False,13,2,False,0.15384615384615385,False,False,False,False,2,4,3,0,3,0,6,0,False,False,P
False,True,10945,395,15,1163,0.10625856555504797,False,False,False,0,False,False,False,False,False,32,2,True,False,False,False,21,4,False,0.19047619047619047,False,False,False,True,4,9,13,9,5,0,18,0,False,False,P
False,False,27469,357,0,357,0.012996468746587062,False,False,False,0,False,False,False,False,False,29,2,False,True,False,False,44,9,False,0.20454545454545456,False,False,False,False,0,2,0,0,0,0,0,0,False,False,P
